system:index,mean,.geo
20201003T20_0,8.92159342697596E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201003T21_0,8.969724177632088E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201003T22_0,9.028732775959725E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201003T23_0,9.077608585243979E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T00_0,9.485602378731528E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T01_0,5.200337618589401E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T02_0,0.001687362790107727,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T03_0,0.002221718430519104,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T04_0,0.002292841672897339,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T05_0,0.0022943690419197083,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T06_0,0.0022943690419197083,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T07_0,0.002294376492500305,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T08_0,0.0022992566227912903,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T09_0,0.002455577254295349,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T10_0,0.002670586109161377,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T11_0,0.002781286835670471,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T12_0,0.002895765006542206,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T13_0,0.0030023902654647827,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T14_0,0.003065735101699829,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T15_0,0.003086864948272705,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T16_0,0.00309734046459198,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T17_0,0.00309734046459198,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T18_0,0.0035383105278015137,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T19_0,0.003553345799446106,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T20_0,0.0036173760890960693,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T21_0,0.0038001984357833862,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T22_0,0.0040848106145858765,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201004T23_0,0.0044262707233428955,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T00_0,0.004966080188751221,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T01_0,8.66299495100975E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T02_0,0.0019694119691848755,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T03_0,0.0031781457364559174,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T04_0,0.004151914268732071,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T05_0,0.004799105226993561,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T06_0,0.005901016294956207,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T07_0,0.006085708737373352,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T08_0,0.006394684314727783,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T09_0,0.006917685270309448,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T10_0,0.007451951503753662,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T11_0,0.007707640528678894,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T12_0,0.007784828543663025,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T13_0,0.00792020559310913,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T14_0,0.008936390280723572,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T15_0,0.010082021355628967,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T16_0,0.011120319366455078,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T17_0,0.012189149856567383,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T18_0,0.012701690196990967,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T19_0,0.012851208448410034,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T20_0,0.012911826372146606,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T21_0,0.01292508840560913,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T22_0,0.012926846742630005,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201005T23_0,0.012948989868164062,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T00_0,0.012958288192749023,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T01_0,4.079192876815796E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T02_0,5.263239145278931E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T03_0,0.0014195963740348816,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T04_0,0.002049211412668228,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T05_0,0.00223594531416893,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T06_0,0.0025436729192733765,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T07_0,0.0025476589798927307,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T08_0,0.0025644227862358093,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T09_0,0.0025889381765296093,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T10_0,0.002624462544815742,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T11_0,0.0026769742368628613,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T12_0,0.0027783617376258007,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T13_0,0.002791914343731605,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T14_0,0.002798604965107643,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T15_0,0.002863931655781471,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T16_0,0.0030023783444335095,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T17_0,0.003004866838352882,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T18_0,0.003004866838352882,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T19_0,0.003011438250439369,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T20_0,0.0030222117899825207,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T21_0,0.0030905336140563122,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T22_0,0.0032198905943801037,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201006T23_0,0.0033957988022734753,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T00_0,0.0035779207943846814,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T01_0,1.5032105147838593E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T02_0,3.7287548184394836E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T03_0,4.963092505931854E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T04_0,6.135553121566772E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T05_0,7.73310661315918E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T06_0,9.170249104499817E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T07_0,9.198188781738281E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T08_0,9.569600224494934E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T09_0,9.740367531776428E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T10_0,9.965971112251282E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T11_0,9.983554482460022E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T12_0,0.0010271072387695312,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T13_0,0.0011277347803115845,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T14_0,0.0011515021324157715,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T15_0,0.0011531263589859009,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T16_0,0.0011531263589859009,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T17_0,0.0011531263589859009,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T18_0,0.0011596381664276123,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T19_0,0.0011596381664276123,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T20_0,0.0011596381664276123,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T21_0,0.0011596381664276123,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T22_0,0.0011596381664276123,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201007T23_0,0.001161530613899231,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T00_0,0.001171007752418518,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T01_0,1.416727900505066E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T02_0,2.5156885385513306E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T03_0,5.227327346801758E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T04_0,8.758902549743652E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T05_0,9.883195161819458E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T06_0,1.0780990123748779E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T07_0,1.1032819747924805E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T08_0,1.3352930545806885E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T09_0,1.7556548118591309E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T10_0,2.264082431793213E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T11_0,2.6407837867736816E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T12_0,3.250688314437866E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T13_0,3.663599491119385E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T14_0,4.03144955630097E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T15_0,4.03144955630097E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T16_0,4.03144955630097E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T17_0,4.03144955630097E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T18_0,4.03144955630097E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T19_0,4.050821065852972E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T20_0,4.0950775145986995E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T21_0,4.2002531131402066E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T22_0,5.431625469327628E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201008T23_0,0.001419881306503612,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T00_0,0.001879450999126675,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T01_0,9.832940995693207E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T02_0,0.0013582706451416016,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T03_0,0.0017957277595996857,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T04_0,0.0022685006260871887,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T05_0,0.0029914602637290955,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T06_0,0.0037716105580329895,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T07_0,0.004061572253704071,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T08_0,0.00411573052406311,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T09_0,0.004146914183991157,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T10_0,0.00415143668641349,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T11_0,0.00416776090850135,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T12_0,0.00418890565623542,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T13_0,0.004199530184166633,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T14_0,0.004202011227505409,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T15_0,0.004216763377087318,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T16_0,0.004236239194767677,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T17_0,0.004239100217716896,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T18_0,0.004239487647907936,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T19_0,0.004239487647964779,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T20_0,0.004239487647964779,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T21_0,0.004239487647964779,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T22_0,0.004239487647964779,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201009T23_0,0.004239487647964779,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T00_0,0.004239904880478207,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T01_0,8.754432201385498E-8,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T02_0,8.374452590942383E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T03_0,9.231269359588623E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T04_0,9.231269359588623E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T05_0,9.231269359588623E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T06_0,9.231269359588623E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T07_0,9.231269359588623E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T08_0,9.231269359588623E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T09_0,1.0862946510314941E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T10_0,1.0862946510314941E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T11_0,1.0862946510314941E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T12_0,1.0862946510314941E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T13_0,1.099705696105957E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T14_0,2.5793910026550293E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T15_0,3.267824649810791E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T16_0,4.360079765319824E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T17_0,4.360079765319824E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T18_0,4.360079765319824E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T19_0,4.360079765319824E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T20_0,4.360079765319824E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T21_0,4.44948673248291E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T22_0,4.881620407104492E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201010T23_0,5.4895877838134766E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T00_0,6.441771984100342E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T01_0,1.7754733562469482E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T02_0,5.561113357543945E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T03_0,1.0823458433151245E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T04_0,1.231953501701355E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T05_0,1.3089925050735474E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T06_0,1.342669129371643E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T07_0,1.3674944638708553E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T08_0,1.371443271587225E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T09_0,1.731306314454173E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T10_0,2.318263053879832E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T11_0,3.00416350363264E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T12_0,3.410816192612742E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T13_0,3.694385290131663E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T14_0,4.5011341571665753E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T15_0,4.620492458329295E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T16_0,4.7407448291636456E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T17_0,4.740595817551707E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T18_0,4.740595817551707E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T19_0,4.740595817551707E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T20_0,4.740893840775584E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T21_0,4.7495365142680157E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T22_0,4.7581791877604473E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201011T23_0,4.766821861252879E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T00_0,4.7754645347453106E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T01_0,4.284083843231201E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T02_0,8.568167686462402E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T03_0,8.568167686462402E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T04_0,8.568167686462402E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T05_0,8.568167686462402E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T06_0,8.642673492431641E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T07_0,8.642673492431641E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T08_0,8.642673492431641E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T09_0,8.642673492431641E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T10_0,3.248453140258789E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T11_0,6.64889802237667E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T12_0,6.738304989539756E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T13_0,6.738304989539756E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T14_0,1.3250112431251182E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T15_0,1.7458200375131128E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T16_0,1.909187574256066E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T17_0,1.9079954824974266E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T18_0,1.7442754051444354E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T19_0,2.5565675036887114E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T20_0,7.874493910549063E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T21_0,0.0012870555235622305,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T22_0,0.0018875127150295157,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201012T23_0,0.002241466598206898,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T00_0,0.003140245724353008,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T01_0,1.735389232635498E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T02_0,5.615502595901489E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T03_0,8.12143087387085E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T04_0,0.0012707486748695374,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T05_0,0.0019364356994628906,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T06_0,0.0023266971111297607,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T07_0,0.0031489357352256775,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T08_0,0.0038388699292113415,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T09_0,0.004820156097309791,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T10_0,0.005459676682846748,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T11_0,0.005941304564373695,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T12_0,0.006152617931263649,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T13_0,0.006308171152966224,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T14_0,0.006449270248310768,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T15_0,0.006533700227635109,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T16_0,0.006600189208882057,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T17_0,0.00662924647321006,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T18_0,0.006926316022770607,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T19_0,0.006926316022770607,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T20_0,0.006926316022770607,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T21_0,0.006926316022770607,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T22_0,0.006926316022770607,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201013T23_0,0.006926316022770607,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T00_0,0.00692718029011985,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T01_0,8.568167686462402E-7,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T02_0,2.6598572731018066E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T03_0,8.150935173034668E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T04_0,3.585219383239746E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T05_0,1.2764334678649902E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T06_0,2.8230249881744385E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T07_0,2.8480589389801025E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T08_0,2.8480589389801025E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T09_0,3.5500526428222656E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T10_0,3.5500526428222656E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T11_0,3.5500526428222656E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T12_0,3.71590256690979E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T13_0,4.564821720123291E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T14_0,4.670768976211548E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T15_0,4.816800355911255E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T16_0,4.865676164627075E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T17_0,4.865676164627075E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T18_0,4.865676164627075E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T19_0,4.865676164627075E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T20_0,4.865676164627075E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T21_0,4.865676164627075E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T22_0,4.865676164627075E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201014T23_0,4.865676164627075E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T00_0,4.865676164627075E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T01_0,1.8905848264694214E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T02_0,9.145587682723999E-6,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T03_0,2.781301736831665E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T04_0,8.265674114227295E-5,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T05_0,1.4937669038772583E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T06_0,1.9928067922592163E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T07_0,2.0582228899002075E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
20201015T08_0,2.0837783813476562E-4,"{""type"":""Point"",""coordinates"":[2.3522,48.8566]}"
